MonthlyCharges,tenure,TotalCharges,Churn_Yes
20.6,63,1298.7,False
19.8,70,1378.75,False
79.8,13,973.45,True
80.2,5,384.25,False
116.4,72,8543.25,False
31.65,13,389.95,False
94.15,61,5731.85,False
20.65,1,20.65,False
76.85,56,4275.75,False
20.15,4,84.5,False
55.25,35,1924.1,False
39.05,18,669.85,True
82.15,72,5784.3,False
103.0,49,5166.2,False
95.1,44,4060.55,False
83.9,3,267.4,True
95.15,37,3532.85,False
79.8,61,4914.8,False
74.8,70,5315.8,False
69.85,1,69.85,True
20.45,41,775.6,False
78.35,70,5445.95,False
53.55,1,53.55,True
19.1,51,1007.8,False
20.0,42,833.55,False
93.9,70,6579.05,True
19.95,48,1004.5,False
113.15,68,7856.0,True
24.0,48,1183.05,False
84.95,26,2169.75,True
80.5,11,896.9,True
19.3,1,19.3,True
19.15,27,501.35,False
91.3,46,4126.35,False
49.65,1,49.65,True
54.35,46,2460.15,True
19.15,25,477.6,False
88.45,4,370.65,True
19.75,13,265.75,False
75.5,31,2424.45,False
83.75,23,1849.95,False
19.4,2,61.05,False
26.5,65,1698.55,False
90.5,22,1910.6,True
19.15,55,998.1,False
94.85,9,890.6,True
69.95,7,529.5,True
40.9,35,1383.6,False
80.25,6,493.4,False
48.6,1,48.6,True
70.8,17,1207.0,False
60.2,10,563.5,False
55.2,15,864.55,False
55.8,40,2109.35,True
54.15,13,701.05,False
80.15,29,2265.25,True
75.5,3,220.6,True
100.4,58,5749.8,False
62.55,45,2796.45,False
70.45,72,5165.7,False
85.5,68,5696.6,False
20.2,1,20.2,True
54.5,38,2076.05,False
20.75,2,44.2,False
20.35,11,215.25,False
91.0,20,1859.5,False
104.8,72,7470.1,False
74.75,3,229.5,True
104.05,23,2470.1,True
51.1,40,2092.9,False
89.8,62,5629.55,False
20.55,22,469.85,False
64.05,11,733.95,False
74.85,7,485.25,False
96.65,13,1244.5,True
20.05,1,20.05,True
103.45,39,3994.45,True
25.0,3,78.25,False
20.3,58,1131.5,False
26.35,6,184.05,False
19.9,1,19.9,True
54.7,22,1178.75,False
46.35,14,667.7,True
90.25,64,5629.15,False
19.95,1,19.95,True
20.65,6,109.3,False
79.6,1,79.6,True
25.45,39,958.45,False
19.5,20,403.15,False
75.9,1,75.9,True
76.2,1,76.2,True
66.15,64,4392.5,False
19.25,1,19.25,True
69.1,46,3168.0,False
39.1,28,1096.6,False
20.05,33,669.45,False
59.8,39,2343.85,False
84.3,42,3588.4,True
48.6,1,48.6,False
79.0,7,522.95,True
105.35,70,7511.9,False
25.1,65,1725.0,False
49.75,1,49.75,False
94.75,18,1691.9,False
93.0,24,2248.05,False
71.9,63,4479.2,False
77.55,44,3471.1,False
19.85,4,63.0,False
70.25,1,70.25,True
95.25,37,3314.15,False
84.6,10,865.55,True
25.05,34,852.7,False
53.15,35,1930.9,False
20.15,4,91.4,False
101.25,39,3949.15,False
100.55,43,4304.0,False
24.1,17,409.9,True
25.3,61,1554.9,False
71.8,49,3472.05,False
19.7,4,117.8,False
49.85,64,3210.35,False
69.6,3,207.4,False
19.75,1,19.75,False
80.8,40,3132.75,False
60.0,1,60.0,True
86.55,8,649.65,True
20.85,1,20.85,True
64.2,34,2106.3,False
35.0,1,35.0,False
50.75,39,2011.4,True
105.5,58,6205.5,True
19.2,45,903.7,False
85.15,6,503.6,True
90.65,43,3882.3,False
20.0,41,879.8,False
74.65,5,383.65,False
61.2,72,4390.25,False
19.95,4,68.2,False
54.8,9,452.8,False
73.45,72,5329.0,False
51.45,33,1758.9,False
80.45,72,5737.6,False
54.2,22,1152.7,True
109.5,70,7674.55,True
104.4,21,2157.95,True
85.3,15,1219.85,False
79.3,29,2414.55,False
76.5,15,1155.6,False
105.1,71,7548.1,True
25.4,72,1809.35,False
86.85,19,1564.4,False
19.65,1,19.65,False
75.7,1,75.7,True
45.55,2,84.4,False
78.1,11,864.85,False
19.3,12,228.75,False
110.5,70,7752.05,False
90.8,20,1951.0,True
20.3,23,470.6,False
81.35,49,4060.9,False
97.95,4,384.5,True
108.15,32,3432.9,True
55.3,2,108.65,False
56.55,69,3952.65,False
80.5,6,463.05,True
19.7,24,494.05,False
104.05,32,3416.85,False
52.85,27,1498.65,False
104.3,27,2867.75,True
80.65,58,4807.35,False
71.35,1,71.35,True
24.65,18,471.35,False
21.3,47,1041.8,False
110.2,70,7689.8,False
89.4,13,1132.35,True
51.05,36,1815.0,False
19.8,67,1311.3,False
19.9,10,199.45,False
87.3,19,1637.3,False
19.85,71,1326.35,False
89.4,72,6376.55,False
20.0,48,935.9,False
20.05,1,20.05,False
83.25,18,1611.15,False
20.6,1,20.6,True
102.9,67,6989.7,False
39.1,69,2779.5,False
99.95,19,1931.75,True
114.5,72,8331.95,False
20.2,38,735.9,False
55.8,40,2283.3,False
24.2,61,1445.2,False
81.0,10,818.05,True
72.8,32,2333.05,False
99.85,21,1992.55,False
99.5,59,5890.0,False
70.15,13,916.75,True
20.25,47,1029.8,False
26.0,69,1796.55,False
19.9,2,33.7,False
19.05,22,454.05,False
96.5,15,1392.25,False
19.85,53,1049.6,False
25.7,28,734.6,False
20.3,22,475.1,False
70.15,1,70.15,True
91.55,16,1540.05,False
39.4,48,1978.65,False
105.7,30,3181.8,False
70.25,3,229.7,False
93.75,57,5625.55,False
96.55,68,6581.9,True
60.0,23,1347.15,False
59.8,65,3808.2,False
90.65,44,3974.15,False
109.0,71,7661.8,False
68.1,37,2479.25,False
20.4,12,266.6,False
81.95,69,5601.4,False
60.55,35,1982.6,False
65.6,5,339.9,False
82.5,58,4828.05,False
82.3,72,5980.55,False
68.15,72,4808.7,False
20.3,1,20.3,False
95.55,39,3692.85,True
20.2,53,1068.15,False
89.2,27,2383.6,False
69.65,1,69.65,True
89.3,1,89.3,True
74.8,18,1438.05,False
20.2,46,917.45,False
84.4,72,6096.45,False
87.55,36,3078.1,True
25.15,4,99.95,False
19.8,25,475.2,False
50.85,40,2036.55,False
102.4,63,6444.05,False
96.3,15,1426.75,True
55.5,14,767.55,False
109.75,72,7932.5,False
106.4,39,4040.65,False
60.0,47,2768.65,False
88.8,19,1672.35,False
85.2,5,474.8,True
35.1,13,446.1,True
80.05,17,1345.65,False
75.55,34,2425.4,False
49.55,42,2077.95,False
81.3,5,416.3,True
23.9,71,1663.5,False
66.4,19,1286.05,False
19.6,2,35.85,True
18.8,57,1094.35,False
108.4,72,7719.5,False
85.95,6,514.6,False
85.45,17,1451.6,True
80.9,61,4932.5,False
71.0,1,71.0,True
111.8,48,5443.65,False
20.6,16,330.25,False
85.05,9,746.5,True
44.6,3,122.7,False
44.4,1,44.4,True
105.1,65,6631.85,False
115.15,70,8250.0,False
59.8,60,3561.15,False
26.3,69,1763.55,False
70.55,35,2419.0,False
20.05,22,470.2,False
79.85,66,5234.95,False
70.3,1,70.3,True
79.35,1,79.35,True
90.05,34,3097.0,False
24.45,72,1709.1,False
59.95,31,1848.8,False
25.35,30,723.3,False
90.8,9,809.75,True
70.45,20,1470.95,True
34.3,19,577.15,False
105.05,65,6914.95,False
19.3,30,602.9,False
19.15,6,124.4,False
51.4,2,96.8,False
71.85,53,3827.9,False
75.4,7,533.05,False
49.7,61,2961.4,False
45.25,70,3264.45,True
78.75,13,995.35,False
81.6,35,2815.25,False
70.4,2,154.8,False
75.8,3,246.3,True
76.1,3,257.6,False
94.0,62,5757.2,False
103.95,72,7517.7,False
19.95,63,1234.8,False
71.3,20,1389.2,True
110.8,35,3836.3,False
69.1,21,1474.75,True
96.1,62,6001.45,False
48.8,15,720.1,False
50.55,55,2832.75,False
44.65,11,472.25,False
88.25,17,1460.65,True
19.45,61,1336.35,False
89.3,71,6388.65,False
70.0,2,153.05,True
19.25,35,677.9,False
70.5,17,1165.6,False
97.35,21,2119.5,True
19.65,47,921.55,False
20.85,3,72.0,False
19.65,3,68.35,False
19.35,44,847.25,False
44.0,1,44.0,False
94.4,44,4295.35,False
25.9,5,135.0,True
55.65,24,1400.55,True
69.65,1,69.65,True
75.4,18,1380.4,False
100.6,10,1060.2,True
71.0,65,4386.2,False
86.0,1,86.0,True
106.95,53,5785.5,True
21.2,3,52.05,False
61.05,33,2018.4,False
29.6,3,79.45,True
79.95,34,2727.3,False
19.7,14,263.65,False
20.3,13,275.4,False
59.9,46,2816.65,True
24.35,23,538.5,False
19.75,47,948.9,False
50.3,17,846.8,False
95.6,49,4783.5,True
50.25,59,2997.45,False
85.35,69,5897.4,False
41.6,11,470.6,True
51.65,10,524.5,False
24.0,12,269.65,False
100.85,45,4740.0,True
59.85,39,2341.5,False
25.45,71,1789.65,False
23.9,71,1626.4,False
24.15,33,800.3,False
75.7,67,5060.85,False
40.2,37,1448.8,True
84.5,49,4254.85,True
50.85,9,466.6,False
91.6,52,4627.8,False
98.9,70,6838.6,False
85.0,1,85.0,False
78.95,14,1101.85,True
44.3,1,44.3,False
20.2,1,20.2,True
80.2,52,4297.6,False
60.9,6,414.1,False
34.2,7,256.6,False
85.2,47,3969.35,True
87.15,26,2274.1,False
54.3,25,1296.8,False
19.1,69,1268.85,False
112.75,72,8192.6,False
19.95,4,59.25,False
19.5,59,1147.85,False
65.55,67,4361.55,False
78.8,26,2006.1,False
78.2,27,2078.95,False
105.25,72,7609.75,False
89.25,6,487.05,False
20.65,62,1218.45,False
68.7,20,1416.2,False
78.65,6,483.3,False
24.75,51,1234.6,False
19.75,61,1311.6,False
89.1,62,5618.3,False
84.7,72,6185.15,False
98.0,13,1237.85,True
94.45,5,498.1,True
105.0,3,294.45,True
93.85,26,2381.55,True
59.9,13,788.35,False
19.95,38,756.4,False
84.0,8,613.4,True
108.9,34,3625.2,False
33.6,18,550.35,False
85.85,56,4793.8,False
34.85,36,1267.2,False
48.75,9,442.2,True
84.85,1,84.85,True
56.65,12,654.85,True
95.3,57,5567.45,False
73.9,42,3160.55,True
24.5,33,740.3,True
84.6,70,5706.2,False
44.95,68,3085.35,False
24.7,1,24.7,False
100.3,37,3541.4,False
25.45,4,84.2,False
50.7,1,50.7,False
55.0,20,1165.55,False
68.4,72,4855.35,False
89.9,31,2806.9,True
78.55,18,1422.65,True
55.05,11,608.15,False
19.8,33,641.35,False
84.45,62,4959.15,False
35.9,1,35.9,False
80.75,16,1321.3,False
78.65,22,1663.75,False
61.75,49,3024.15,False
63.7,36,2188.5,False
99.45,42,4138.05,True
25.2,4,102.5,True
74.05,12,872.65,True
87.6,31,2724.25,False
89.15,5,413.25,False
20.0,66,1374.2,False
55.0,15,757.1,True
104.4,64,6692.65,False
20.05,10,218.5,False
89.75,7,608.8,True
34.3,29,1004.75,False
20.65,57,1125.6,False
84.25,46,3847.6,False
19.65,53,978.0,False
79.85,17,1387.35,False
20.2,38,746.05,False
19.8,15,304.6,False
50.35,22,1098.85,False
85.15,14,1139.2,True
74.6,57,4368.95,False
79.15,11,827.7,False
20.35,1,20.35,False
21.05,12,262.05,False
94.6,3,279.55,True
94.7,36,3512.5,False
94.25,16,1483.25,True
72.45,65,4653.85,True
74.95,2,151.75,False
105.2,42,4400.75,True
111.95,72,8033.1,False
19.85,62,1253.65,False
89.75,6,552.65,False
20.05,48,1036.0,False
108.95,35,4025.5,False
19.65,52,928.4,False
24.9,1,24.9,False
82.85,6,460.25,True
93.2,71,6506.15,False
84.8,67,5598.3,False
71.75,60,4374.55,False
30.35,23,678.75,False
54.85,39,2191.7,False
19.5,15,239.75,False
103.85,53,5485.5,True
24.2,24,609.05,False
19.35,37,683.75,False
83.6,5,404.2,True
100.65,50,5189.75,False
94.1,54,5060.9,False
74.55,3,233.65,False
108.45,68,7176.55,True
56.15,5,291.45,False
20.35,33,689.75,False
80.55,41,3263.9,False
61.25,34,1993.2,False
20.45,13,254.5,False
18.9,20,347.65,False
19.6,51,967.9,False
91.5,3,242.95,True
45.2,41,1841.9,False
19.45,13,232.1,False
25.45,35,809.25,False
80.85,12,866.45,True
94.9,4,360.55,False
49.05,43,2076.2,True
29.3,12,355.9,False
105.3,68,7299.65,True
88.95,25,2291.2,True
20.25,7,129.15,False
110.85,66,7491.75,True
110.5,53,5835.5,False
109.4,63,7031.45,False
114.2,70,7723.9,True
36.5,27,1032.0,True
70.75,1,70.75,True
19.95,5,109.6,False
19.6,37,727.8,False
40.15,3,130.75,True
76.6,12,893.0,False
19.6,38,763.1,False
85.3,9,781.4,False
65.85,13,902.25,False
94.45,29,2653.65,True
20.05,47,1016.7,False
99.4,61,5943.65,False
20.0,16,275.7,False
78.45,41,3126.45,False
25.1,43,1070.15,False
97.35,36,3457.9,True
55.0,6,340.4,False
71.1,58,4299.2,False
61.55,19,1093.2,False
45.9,11,521.9,False
40.3,39,1630.4,False
87.1,8,713.6,False
49.5,26,1265.65,False
73.8,53,4003.85,False
19.2,70,1401.4,False
45.3,1,45.3,True
25.0,59,1510.5,False
94.95,2,178.1,True
35.3,7,264.8,False
44.55,12,480.6,True
76.75,59,4541.9,False
81.0,61,4976.15,False
105.55,72,7542.25,False
18.8,13,251.25,False
24.9,64,1595.5,False
23.45,1,23.45,True
64.9,10,685.55,False
61.35,65,3874.1,False
113.95,62,6891.4,False
90.15,55,4916.95,False
54.1,25,1373.0,False
29.7,1,29.7,True
49.8,1,49.8,False
101.1,59,6039.9,True
24.4,64,1548.65,False
95.0,36,3440.25,False
50.65,3,151.3,True
69.9,61,4226.7,False
39.95,26,1023.75,False
55.4,1,55.4,True
90.6,1,90.6,True
103.25,68,7074.4,False
86.85,2,156.35,True
94.25,72,6849.75,False
47.05,71,3263.6,False
20.55,57,1252.85,False
19.65,4,67.55,False
70.2,1,70.2,False
81.0,72,5750.0,False
75.9,21,1549.75,False
24.7,71,1810.55,False
99.05,29,2952.85,True
110.25,69,7467.55,False
85.0,64,5484.4,False
19.75,16,294.9,False
23.9,4,97.5,False
111.25,52,5916.45,True
55.1,2,113.35,True
19.95,1,19.95,False
25.15,18,476.8,False
54.15,2,101.65,False
59.8,19,1130.85,False
83.85,40,3532.25,False
104.9,66,6891.45,False
75.3,21,1570.7,False
66.65,8,520.95,False
109.5,72,7854.9,False
73.85,48,3581.4,False
19.3,69,1447.9,False
118.2,72,8547.15,False
51.45,14,727.85,False
59.45,6,357.6,False
19.5,8,159.35,False
19.55,17,280.85,False
93.55,65,6069.25,False
59.3,57,3274.35,False
102.25,13,1359.0,True
95.9,19,1777.9,True
109.8,56,6109.65,False
78.1,14,1122.4,False
39.9,52,2020.9,False
64.9,58,3795.45,False
95.05,47,4504.55,True
53.4,67,3579.15,False
24.9,2,49.7,False
44.7,6,276.5,False
114.0,71,8175.9,False
20.25,46,890.35,False
53.85,5,259.8,True
83.85,67,5588.8,False
20.2,3,50.6,False
19.95,3,58.0,False
104.2,52,5568.35,True
50.25,42,2203.65,True
20.35,50,938.95,False
90.0,23,2024.1,False
54.2,67,3623.95,False
99.5,25,2369.05,True
99.1,39,3877.95,False
66.9,69,4577.9,False
25.85,1,25.85,False
91.05,32,2871.5,False
71.0,9,672.55,True
93.2,16,1573.7,True
20.95,60,1270.55,False
109.2,72,7711.45,False
19.35,5,126.05,True
85.8,26,2193.65,False
19.85,3,64.55,True
19.65,2,31.2,False
20.5,2,38.25,False
89.65,36,3348.1,False
74.35,7,533.6,False
49.45,60,2907.55,False
89.1,19,1620.8,False
75.15,45,3480.35,False
70.65,4,293.85,False
104.2,31,3243.45,True
90.05,47,4137.2,False
79.25,1,79.25,True
44.9,1,44.9,True
19.4,1,19.4,False
88.75,59,5348.65,False
70.1,10,659.65,True
91.0,35,3180.5,False
29.65,4,118.5,True
90.8,32,3023.85,False
77.85,43,3365.85,True
54.3,4,195.3,True
18.95,54,1031.1,False
95.15,11,997.65,True
102.4,66,6471.85,False
99.9,61,6241.35,False
88.7,72,6501.35,False
54.3,44,2317.1,False
55.7,41,2237.55,False
103.95,50,5231.3,False
110.85,47,5275.8,True
20.15,8,165.5,False
20.05,18,358.5,False
91.95,72,6614.9,False
80.5,1,80.5,True
55.65,42,2421.75,False
74.7,18,1294.6,False
104.15,13,1299.1,False
83.65,68,5733.4,False
72.2,4,305.55,True
110.05,69,7430.75,False
51.5,17,900.5,True
25.5,25,630.6,False
89.55,43,3856.75,True
19.5,59,1222.65,False
80.7,5,374.8,False
77.5,21,1625.0,True
105.1,69,7234.8,False
25.15,13,331.85,False
95.25,42,3959.35,True
95.65,52,5088.4,False
85.0,46,3969.4,True
80.8,61,4860.85,False
24.85,29,788.05,False
54.75,25,1266.35,False
85.75,5,470.95,True
50.75,15,688.2,False
20.15,19,387.7,False
20.05,44,845.25,False
98.25,6,560.6,True
71.6,58,4230.25,False
81.45,62,4983.05,False
58.4,70,4113.15,False
25.7,1,25.7,True
53.7,10,521.0,False
19.6,26,471.85,False
89.4,66,5976.9,False
69.0,7,506.9,True
84.2,51,4299.75,False
106.1,72,7548.6,False
25.75,65,1654.75,False
46.05,2,80.35,True
64.95,70,4551.5,False
85.45,72,6227.5,False
20.05,1,20.05,False
76.4,1,76.4,True
100.5,5,514.0,True
20.7,3,57.5,False
25.3,58,1474.35,False
40.05,22,880.2,True
100.6,33,3270.25,False
69.95,1,69.95,True
74.0,54,3919.15,False
99.4,72,7285.7,False
93.3,1,93.3,True
49.15,3,169.05,True
107.45,72,7658.3,False
83.6,72,5959.3,False
99.05,54,5295.7,False
80.1,59,4693.2,False
65.3,54,3512.9,False
89.55,60,5231.2,False
60.8,60,3603.45,False
74.5,3,217.45,False
99.15,69,6875.35,False
19.25,1,19.25,False
39.45,50,2021.35,False
44.85,56,2564.95,False
97.2,60,5611.75,False
110.55,69,7610.1,False
35.05,1,35.05,True
73.0,1,73.0,True
19.9,3,45.75,False
76.95,60,4543.95,False
35.4,13,450.4,False
20.45,62,1297.35,False
96.75,45,4442.75,False
54.2,25,1423.15,False
100.1,44,4378.35,False
45.25,2,74.2,False
83.85,33,2716.3,True
70.1,1,70.1,True
20.85,22,450.65,False
33.45,35,1175.85,False
20.2,29,558.8,False
85.9,27,2220.1,False
61.0,54,3283.05,False
70.65,2,142.35,True
86.9,57,4939.25,False
69.4,62,4237.5,False
20.35,15,335.95,False
20.35,2,33.2,True
104.3,70,7188.5,False
44.95,21,926.25,False
49.45,23,1119.35,False
20.6,6,116.6,False
19.55,4,68.8,False
99.0,3,287.4,True
93.5,23,2341.55,False
54.55,26,1362.85,False
20.05,8,163.6,False
83.95,26,2254.2,True
79.45,2,145.15,False
116.2,67,7752.3,True
93.7,71,6585.35,True
79.85,59,4786.1,False
100.0,39,3835.55,False
19.6,21,397.0,False
19.7,1,19.7,True
20.2,48,1027.25,False
50.4,31,1580.1,False
113.35,64,7222.75,False
80.0,46,3769.7,False
80.95,52,4233.95,False
24.9,67,1680.25,False
54.9,67,3725.5,False
75.55,5,413.65,True
109.25,71,7707.7,False
77.65,9,714.15,True
95.0,26,2497.2,True
116.3,71,8309.55,False
19.9,32,601.55,False
70.35,2,139.25,False
25.6,71,1888.25,False
44.45,60,2773.9,False
100.15,55,5409.75,False
105.4,54,5643.4,True
95.85,2,197.7,True
73.85,6,401.3,False
70.1,48,3238.4,False
25.25,63,1573.05,False
79.15,1,79.15,True
21.05,12,235.8,False
24.95,54,1364.75,False
64.5,30,1985.15,False
19.65,30,655.85,True
79.0,4,303.15,True
105.95,40,4335.2,False
75.85,9,647.5,False
91.85,17,1574.45,True
43.6,62,2748.7,False
91.25,28,2483.65,False
89.75,70,6367.2,False
104.4,46,4904.2,False
90.15,23,2044.95,False
40.3,47,1794.8,False
105.25,68,7173.15,False
106.0,60,6441.4,True
104.0,67,7039.05,False
69.65,14,921.4,False
74.3,57,4018.35,False
100.9,55,5448.6,False
20.25,1,20.25,False
49.9,1,49.9,True
96.9,23,2085.45,False
100.35,13,1358.85,True
104.1,47,5135.15,False
20.1,38,730.1,False
74.95,38,2869.85,True
56.55,2,118.25,False
49.25,1,49.25,True
68.6,15,1108.6,False
69.05,26,1815.65,False
19.7,35,730.4,False
20.05,3,75.45,False
103.7,50,5071.05,True
94.4,42,4014.6,False
54.95,10,568.85,False
93.7,61,5860.7,False
110.25,68,7279.35,False
98.9,10,1064.95,False
89.75,65,5769.6,True
80.45,72,5886.85,False
79.4,55,4238.45,False
20.3,1,20.3,True
62.8,7,418.3,False
74.9,2,136.05,False
74.85,9,708.2,False
25.85,27,788.55,False
101.95,7,700.85,True
68.3,64,4378.8,False
48.4,70,3442.8,False
94.0,2,181.7,True
105.05,67,7171.7,False
89.3,45,4016.85,True
25.15,24,553.0,False
19.5,4,96.85,False
92.95,44,4122.9,False
20.7,72,1482.3,False
74.3,1,74.3,True
19.35,66,1240.8,False
44.65,1,44.65,True
84.05,13,1095.3,True
80.7,10,788.8,True
104.35,65,6578.55,False
19.55,1,19.55,False
74.05,38,2802.3,False
40.1,23,857.75,False
20.1,10,184.4,False
101.7,4,364.55,True
83.55,72,6093.3,False
56.85,35,1861.1,False
20.4,1,20.4,True
19.55,58,1079.65,False
106.15,70,7475.1,False
78.95,38,2862.55,False
49.75,60,3069.45,False
92.4,26,2349.8,False
58.2,8,469.25,False
102.6,41,4213.35,True
91.95,36,3301.05,False
65.25,54,3529.95,False
106.0,71,7723.7,True
73.1,55,4144.9,False
59.75,72,4265.0,False
55.1,3,154.65,True
59.8,54,3246.45,False
116.6,72,8337.45,False
109.3,52,5731.4,False
101.4,60,6176.6,False
50.65,39,1905.4,False
56.15,15,931.9,False
106.5,69,7348.8,True
19.2,43,776.25,False
83.0,63,5243.05,False
70.1,2,141.65,False
108.3,72,7679.65,False
91.05,32,2954.5,True
25.25,40,1006.9,False
45.35,58,2540.1,False
43.9,67,3097.2,False
77.5,51,3807.35,True
79.3,31,2484.0,False
84.9,69,5785.65,False
79.25,32,2619.15,False
71.05,21,1524.85,False
53.75,52,2790.65,False
24.25,72,1784.5,False
54.2,72,3937.45,True
44.25,52,2276.1,False
50.05,41,2029.05,False
20.15,41,802.35,False
69.25,6,418.4,True
69.35,67,4653.25,False
19.35,16,275.9,False
19.15,17,343.45,False
61.0,35,2130.45,False
20.5,58,1191.4,False
50.5,1,50.5,True
50.2,52,2554.0,False
79.6,70,5589.45,False
24.9,19,467.7,False
74.4,1,74.4,True
106.9,35,3756.45,False
101.35,32,3334.9,False
55.35,17,920.5,False
50.55,67,3431.75,False
19.5,9,150.35,False
79.45,31,2587.7,True
90.65,4,367.95,False
89.85,58,5125.75,False
79.0,60,4801.1,False
104.65,58,6219.6,True
19.55,1,19.55,False
19.9,27,550.1,False
116.25,66,7862.25,False
87.75,15,1242.2,False
100.05,47,4871.05,True
81.3,41,3190.65,False
44.3,59,2666.75,False
70.35,50,3533.6,False
44.45,17,792.15,False
49.15,6,295.65,False
29.45,51,1459.35,False
100.55,44,4398.15,True
85.3,49,4297.95,False
95.65,2,167.3,True
69.1,59,4096.9,False
70.35,50,3454.6,False
20.6,59,1286.0,False
74.15,18,1387.0,False
75.05,10,786.3,False
44.6,14,641.25,False
21.45,35,705.45,False
43.45,8,345.5,False
20.05,18,345.9,False
94.15,60,5811.8,False
94.4,1,94.4,True
19.55,6,124.45,False
75.9,19,1375.6,False
64.15,53,3491.55,False
109.55,72,7920.7,False
110.8,60,6640.7,False
55.0,1,55.0,True
53.45,13,718.1,False
69.95,5,320.4,False
101.45,1,101.45,True
97.0,13,1334.45,False
90.6,37,3358.65,False
73.55,64,4764.0,False
67.95,5,350.3,True
94.35,61,5703.0,False
69.5,1,69.5,True
18.85,1,18.85,True
19.4,26,525.55,False
69.2,1,69.2,True
19.75,24,483.15,False
54.6,17,934.8,False
29.8,26,786.5,False
69.65,1,69.65,True
101.85,40,4086.3,True
103.05,52,5364.8,False
82.3,1,82.3,True
20.3,1,20.3,False
35.1,21,770.4,False
105.7,67,6816.95,False
56.25,44,2419.55,False
60.35,70,4138.7,False
79.25,3,267.6,True
59.8,56,3457.45,False
84.6,13,1115.2,True
93.4,58,5435.6,True
94.2,42,4186.3,True
25.05,1,25.05,True
99.65,46,4630.2,False
50.65,63,3221.25,False
60.9,11,688.5,False
59.65,15,867.1,False
64.7,72,4746.05,False
25.1,29,712.85,True
48.95,1,48.95,True
54.85,6,355.1,False
45.3,1,45.3,True
91.35,63,5764.7,False
85.85,2,167.3,True
25.1,18,428.45,False
34.0,43,1505.35,False
45.9,15,693.45,False
95.2,10,930.4,True
20.5,55,1177.95,False
100.6,49,5069.65,True
55.3,6,324.25,True
20.35,70,1458.1,False
74.85,2,156.4,True
36.1,63,2298.9,False
65.8,25,1679.65,False
20.35,18,369.6,False
105.8,28,2998.0,False
96.75,53,5206.55,False
102.35,35,3626.1,True
24.4,1,24.4,False
115.65,70,7968.85,True
79.85,2,152.45,True
73.05,26,1959.5,False
64.35,34,2053.05,False
20.5,19,398.55,False
76.0,15,1130.85,True
54.75,62,3425.35,False
104.75,42,4323.45,True
74.65,9,703.55,True
51.15,24,1275.7,False
41.95,68,2965.75,False
54.35,31,1647.0,False
56.25,1,56.25,True
106.1,21,2249.95,True
96.0,63,6109.75,False
79.75,2,159.4,True
61.45,61,3751.15,False
68.65,1,68.65,True
19.65,18,411.25,False
19.0,6,105.5,False
100.0,33,3320.6,False
20.25,16,327.45,True
98.7,56,5669.5,False
19.8,23,465.45,False
73.8,9,704.3,False
100.2,14,1369.8,True
74.9,15,1107.25,True
20.05,5,95.55,False
106.2,61,6375.2,False
116.55,70,8152.3,False
99.7,15,1566.75,False
19.7,8,130.25,False
19.5,8,162.15,False
29.15,4,110.05,False
55.0,34,1885.15,False
90.8,68,6302.85,False
51.0,45,2264.5,False
90.1,9,816.8,False
59.05,22,1253.5,False
20.3,2,41.2,False
72.95,70,5265.55,False
73.55,10,693.3,False
84.3,72,5997.1,False
78.0,49,3824.2,False
72.1,54,3886.05,False
106.75,71,7283.25,False
19.25,22,412.55,False
20.55,50,1070.25,False
20.0,43,817.95,False
24.65,45,1171.3,False
103.5,64,6548.65,False
23.85,23,625.65,False
25.8,68,1911.5,False
70.85,1,70.85,True
69.8,2,134.7,True
59.45,26,1507.0,False
54.55,55,2978.3,True
20.05,14,299.3,False
82.55,71,5832.65,False
81.25,64,5567.55,False
70.75,7,450.8,True
74.3,57,4166.35,False
94.1,13,1215.6,True
29.7,3,91.7,True
109.7,72,7898.45,False
96.35,40,3915.4,False
66.6,14,979.5,False
44.5,2,90.05,False
110.9,66,7432.05,True
105.0,38,4026.4,True
25.3,1,25.3,True
55.15,22,1193.05,True
20.1,1,20.1,True
80.1,5,398.55,False
69.05,29,1958.45,False
69.9,1,69.9,True
20.4,3,63.15,False
19.7,71,1301.1,False
50.1,9,484.05,False
101.4,43,4528.0,True
83.45,48,3887.85,False
86.65,26,2208.75,False
20.15,9,238.15,False
80.8,1,80.8,True
19.4,46,958.15,False
62.05,2,118.3,True
76.45,1,76.45,True
60.05,64,3845.45,False
91.3,12,1094.5,True
95.75,6,573.75,True
20.35,59,1267.0,False
94.05,7,633.45,False
84.1,72,6129.65,False
78.75,16,1218.25,False
55.55,25,1405.3,False
62.65,34,2274.9,True
74.5,1,74.5,True
102.1,10,1068.85,True
20.1,24,533.9,False
70.3,10,676.15,False
53.65,69,3804.4,False
20.75,57,1118.8,False
103.4,50,5236.4,False
50.8,28,1386.8,False
50.15,16,762.25,True
79.0,25,1902.0,False
74.6,3,239.05,False
96.5,61,5673.7,False
20.1,2,39.8,False
19.4,51,997.75,False
77.55,71,5574.35,False
20.05,20,406.05,False
19.85,6,138.85,False
20.2,6,123.65,False
67.45,29,1801.1,False
18.55,36,689.0,False
29.75,28,790.7,False
86.5,7,582.5,True
24.2,63,1618.2,False
23.55,48,1173.35,False
20.45,49,900.9,False
81.45,27,2122.05,True
92.3,72,6719.9,False
69.15,1,69.15,True
53.65,72,3784.0,False
39.65,47,1798.65,False
54.65,1,54.65,False
104.8,36,3886.45,False
